 r Theta rho m1 m2 m3
        6144          96          64
   200.00000000000000     
  0.822530E+01  0.708137E+00  0.100487E-07  0.678954E-11 -0.675071E-14 -0.374866E-23
  0.841662E+01  0.708137E+00  0.100368E-07  0.520527E-11  0.618015E-15 -0.259890E-22
  0.861238E+01  0.708137E+00  0.100232E-07  0.378915E-11  0.519478E-15 -0.202956E-21
  0.881269E+01  0.708137E+00  0.100132E-07  0.258554E-11 -0.201477E-15 -0.378472E-21
  0.901766E+01  0.708137E+00  0.100067E-07  0.157902E-11 -0.475474E-15 -0.229979E-21
  0.922740E+01  0.708137E+00  0.100024E-07  0.809021E-12 -0.279529E-15 -0.235437E-21
  0.944202E+01  0.708137E+00  0.100006E-07  0.411231E-12  0.555516E-16 -0.771636E-22
  0.966163E+01  0.708137E+00  0.100001E-07  0.970559E-13  0.155671E-15 -0.196504E-22
  0.988635E+01  0.708137E+00  0.100000E-07  0.899959E-13  0.997373E-16 -0.276745E-22
  0.111279E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.113867E+01  0.887630E+00  0.100000E-07  0.415585E-13 -0.165111E-19 -0.627298E-50
  0.116516E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.119226E+01  0.887630E+00  0.100006E-07  0.272735E-12  0.925077E-18 -0.574385E-49
  0.121999E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.124837E+01  0.887630E+00  0.100007E-07  0.539980E-12 -0.668246E-17 -0.866471E-30
  0.127740E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.130711E+01  0.887630E+00  0.100008E-07  0.941500E-12 -0.652074E-16 -0.361759E-28
  0.133751E+01  0.887630E+00  0.100009E-07  0.516964E-12  0.814670E-16  0.592065E-25
  0.136862E+01  0.887630E+00  0.100003E-07  0.391232E-12 -0.667357E-16  0.298059E-23
  0.140045E+01  0.887630E+00  0.100001E-07  0.157657E-12 -0.487762E-17  0.294770E-21
  0.143303E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.146636E+01  0.887630E+00  0.100031E-07  0.991055E-12  0.118701E-16  0.136877E-18
  0.150046E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.153536E+01  0.887630E+00  0.100006E-07  0.150524E-11 -0.305768E-15  0.387901E-18
  0.157107E+01  0.887630E+00  0.100045E-07  0.114433E-11 -0.224007E-15  0.129350E-18
  0.160761E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.164501E+01  0.887630E+00  0.100003E-07  0.234235E-11 -0.339465E-16  0.161537E-19
  0.168327E+01  0.887630E+00  0.100089E-07  0.239817E-11 -0.110710E-14  0.435254E-20
  0.172242E+01  0.887630E+00  0.100079E-07  0.127455E-11 -0.136007E-14  0.362853E-22
  0.176248E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.180347E+01  0.887630E+00  0.100025E-07  0.250278E-11  0.130490E-14  0.988882E-19
  0.184542E+01  0.887630E+00  0.100118E-07  0.236728E-11  0.187688E-14  0.566341E-19
  0.188834E+01  0.887630E+00  0.100051E-07  0.121902E-11  0.192867E-15 -0.577548E-21
  0.193226E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.197720E+01  0.887630E+00  0.100071E-07  0.272478E-11  0.361086E-14 -0.725241E-23
  0.202319E+01  0.887630E+00  0.100125E-07  0.208095E-11  0.306434E-14 -0.163512E-23
  0.207025E+01  0.887630E+00  0.100043E-07  0.104668E-11  0.342228E-15 -0.272294E-26
  0.211840E+01  0.887630E+00  0.100003E-07  0.728992E-12 -0.931460E-16  0.134626E-29
  0.216767E+01  0.887630E+00  0.100007E-07  0.665319E-12  0.371089E-15  0.113491E-28
  0.221809E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.226968E+01  0.887630E+00  0.100089E-07  0.439941E-11 -0.951838E-14  0.146580E-24
  0.232247E+01  0.887630E+00  0.100276E-07  0.439194E-11 -0.313041E-14  0.121296E-24
  0.237649E+01  0.887630E+00  0.100227E-07  0.253829E-11  0.127123E-14  0.844640E-25
  0.243176E+01  0.887630E+00  0.100053E-07  0.766679E-12 -0.650476E-16  0.160379E-25
  0.248832E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.254620E+01  0.887630E+00  0.100147E-07  0.516576E-11  0.463732E-14  0.961969E-23
  0.260542E+01  0.887630E+00  0.100342E-07  0.559605E-11 -0.273545E-14  0.914764E-23
  0.266602E+01  0.887630E+00  0.100322E-07  0.392198E-11 -0.113430E-13  0.325477E-23
  0.272803E+01  0.887630E+00  0.100142E-07  0.172107E-11 -0.921468E-14  0.335650E-24
  0.279148E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.285640E+01  0.887630E+00  0.100111E-07  0.420160E-11  0.529714E-14  0.147417E-22
  0.292284E+01  0.887630E+00  0.100341E-07  0.452179E-11  0.512845E-14  0.137681E-22
  0.299082E+01  0.887630E+00  0.100276E-07  0.252377E-11  0.190225E-14  0.626041E-23
  0.306038E+01  0.887630E+00  0.100015E-07  0.562349E-12  0.155113E-15  0.256870E-24
  0.313156E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.320440E+01  0.887630E+00  0.100339E-07  0.613109E-11  0.185467E-14  0.753905E-20
  0.327893E+01  0.887630E+00  0.100477E-07  0.505878E-11  0.228401E-14  0.299903E-19
  0.335520E+01  0.887630E+00  0.100294E-07  0.265252E-11  0.252706E-14  0.636833E-20
  0.343323E+01  0.887630E+00  0.100063E-07  0.826286E-12  0.161322E-14  0.194781E-22
  0.351309E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.359480E+01  0.887630E+00  0.100263E-07  0.627805E-11 -0.168837E-13  0.118366E-19
  0.367841E+01  0.887630E+00  0.100573E-07  0.666753E-11 -0.878251E-15  0.579213E-20
  0.376396E+01  0.887630E+00  0.100493E-07  0.450761E-11  0.898468E-14  0.466828E-21
  0.385151E+01  0.887630E+00  0.100214E-07  0.196501E-11  0.640555E-14  0.550728E-25
  0.394109E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.403275E+01  0.887630E+00  0.100075E-07  0.562419E-11  0.122520E-13  0.254691E-15
  0.412655E+01  0.887630E+00  0.100586E-07  0.787228E-11  0.200094E-13  0.224257E-15
  0.422253E+01  0.887630E+00  0.100699E-07  0.625026E-11  0.174253E-13  0.756959E-17
  0.432074E+01  0.887630E+00  0.100423E-07  0.335491E-11  0.520962E-14 -0.194460E-19
  0.442124E+01  0.887630E+00  0.100109E-07  0.121997E-11 -0.499161E-15  0.868173E-20
  0.452407E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.462929E+01  0.887630E+00  0.100116E-07  0.518447E-11  0.222306E-14  0.114032E-15
  0.473697E+01  0.887630E+00  0.100309E-07  0.624561E-11  0.239176E-14  0.737867E-16
  0.484714E+01  0.887630E+00  0.100144E-07  0.608765E-11 -0.585628E-14  0.144819E-16
  0.495988E+01  0.887630E+00  0.100023E-07  0.673106E-11 -0.151180E-13  0.666249E-18
  0.507524E+01  0.887630E+00  0.100273E-07  0.739922E-11 -0.912328E-14  0.160607E-18
  0.519328E+01  0.887630E+00  0.100559E-07  0.678296E-11  0.106559E-13  0.849037E-20
  0.531407E+01  0.887630E+00  0.100514E-07  0.453057E-11  0.149094E-13 -0.124091E-18
  0.543767E+01  0.887630E+00  0.100238E-07  0.194144E-11  0.115786E-13 -0.479693E-19
  0.556415E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.569356E+01  0.887630E+00  0.100050E-07  0.628455E-11 -0.142957E-13  0.324927E-21
  0.582599E+01  0.887630E+00  0.100581E-07  0.876461E-11 -0.852671E-14  0.170139E-21
  0.596149E+01  0.887630E+00  0.100719E-07  0.740566E-11 -0.179411E-14  0.281454E-22
  0.610015E+01  0.887630E+00  0.100516E-07  0.485212E-11 -0.350059E-14 -0.926465E-27
  0.624203E+01  0.887630E+00  0.100239E-07  0.264016E-11 -0.671545E-14 -0.418866E-27
  0.638722E+01  0.887630E+00  0.100066E-07  0.990717E-12 -0.325959E-14 -0.437202E-28
  0.653577E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.668779E+01  0.887630E+00  0.100232E-07  0.695024E-11  0.786075E-14 -0.358598E-17
  0.684334E+01  0.887630E+00  0.100607E-07  0.823441E-11 -0.395899E-14 -0.217718E-17
  0.700251E+01  0.887630E+00  0.100579E-07  0.650104E-11 -0.664129E-14 -0.430593E-18
  0.716538E+01  0.887630E+00  0.100346E-07  0.419483E-11 -0.448833E-14 -0.626915E-19
  0.733204E+01  0.887630E+00  0.100163E-07  0.216927E-11 -0.527028E-14  0.000000E+00
  0.750257E+01  0.887630E+00  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.767707E+01  0.887630E+00  0.100015E-07  0.682754E-11 -0.183622E-13 -0.185276E-19
  0.785563E+01  0.887630E+00  0.100511E-07  0.944034E-11 -0.111984E-13 -0.764620E-20
  0.803834E+01  0.887630E+00  0.100632E-07  0.834931E-11  0.890274E-14 -0.971964E-21
  0.822530E+01  0.887630E+00  0.100475E-07  0.643594E-11  0.162281E-13 -0.364329E-21
  0.841662E+01  0.887630E+00  0.100289E-07  0.490525E-11  0.133627E-13 -0.239531E-20
  0.861238E+01  0.887630E+00  0.100184E-07  0.369164E-11  0.560686E-14 -0.180258E-19
  0.881269E+01  0.887630E+00  0.100118E-07  0.265645E-11  0.153110E-14 -0.237626E-18
  0.901766E+01  0.887630E+00  0.100067E-07  0.176408E-11  0.293657E-15 -0.710801E-18
  0.922740E+01  0.887630E+00  0.100028E-07  0.107755E-11  0.778142E-16 -0.664393E-18
  0.944202E+01  0.887630E+00  0.100010E-07  0.681924E-12  0.899119E-17 -0.547778E-19
  0.966163E+01  0.887630E+00  0.100003E-07  0.222570E-12 -0.168515E-17 -0.701889E-22
  0.988635E+01  0.887630E+00  0.100000E-07  0.814902E-13  0.168488E-17 -0.277877E-21
  0.111279E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.113867E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.116516E+01  0.102570E+01  0.100000E-07  0.236814E-12  0.148849E-17 -0.109863E-49
  0.119226E+01  0.102570E+01  0.100000E-07  0.262235E-13  0.187741E-17 -0.185955E-51
  0.121999E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.124837E+01  0.102570E+01  0.100006E-07  0.280235E-12  0.371432E-16 -0.843532E-29
  0.127740E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.130711E+01  0.102570E+01  0.100012E-07  0.647151E-12 -0.823045E-16 -0.150329E-27
  0.133751E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.136862E+01  0.102570E+01  0.100006E-07  0.103151E-11 -0.116698E-15  0.403046E-22
  0.140045E+01  0.102570E+01  0.100003E-07  0.823820E-12 -0.204756E-15  0.375526E-19
  0.143303E+01  0.102570E+01  0.100008E-07  0.108834E-11 -0.358353E-17  0.173821E-18
  0.146636E+01  0.102570E+01  0.100012E-07  0.431214E-12  0.433413E-16  0.129606E-18
  0.150046E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.153536E+01  0.102570E+01  0.100021E-07  0.138885E-11  0.543368E-15  0.628158E-17
  0.157107E+01  0.102570E+01  0.100034E-07  0.958186E-12  0.753430E-15  0.969856E-18
  0.160761E+01  0.102570E+01  0.100005E-07  0.232187E-12  0.167353E-16  0.000000E+00
  0.164501E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.168327E+01  0.102570E+01  0.100072E-07  0.288300E-11 -0.618331E-14  0.316130E-16
  0.172242E+01  0.102570E+01  0.100111E-07  0.214456E-11 -0.771031E-14  0.715168E-16
  0.176248E+01  0.102570E+01  0.100052E-07  0.107462E-11 -0.426931E-14  0.723165E-16
  0.180347E+01  0.102570E+01  0.100013E-07  0.503243E-12 -0.112691E-14  0.468841E-16
  0.184542E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.188834E+01  0.102570E+01  0.100007E-07  0.334583E-11 -0.823083E-14 -0.418693E-18
  0.193226E+01  0.102570E+01  0.100076E-07  0.377604E-11 -0.103275E-13 -0.332556E-18
  0.197720E+01  0.102570E+01  0.100104E-07  0.334637E-11 -0.714594E-14 -0.749843E-19
  0.202319E+01  0.102570E+01  0.100084E-07  0.271463E-11 -0.772746E-14 -0.263920E-21
  0.207025E+01  0.102570E+01  0.100061E-07  0.218226E-11 -0.734519E-14 -0.217600E-24
  0.211840E+01  0.102570E+01  0.100051E-07  0.141464E-11 -0.313639E-14 -0.113214E-23
  0.216767E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.221809E+01  0.102570E+01  0.100050E-07  0.477164E-11 -0.252522E-14  0.159245E-23
  0.226968E+01  0.102570E+01  0.100294E-07  0.577360E-11 -0.149872E-14  0.810531E-24
  0.232247E+01  0.102570E+01  0.100304E-07  0.461786E-11 -0.178115E-15  0.154325E-24
  0.237649E+01  0.102570E+01  0.100179E-07  0.321978E-11 -0.491072E-15  0.385350E-24
  0.243176E+01  0.102570E+01  0.100091E-07  0.215718E-11 -0.479230E-15  0.160580E-24
  0.248832E+01  0.102570E+01  0.100054E-07  0.118226E-11  0.359980E-15  0.222454E-24
  0.254620E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.260542E+01  0.102570E+01  0.100064E-07  0.641057E-11 -0.291210E-13  0.204752E-22
  0.266602E+01  0.102570E+01  0.100347E-07  0.789238E-11 -0.354854E-13  0.126063E-22
  0.272803E+01  0.102570E+01  0.100351E-07  0.697188E-11 -0.222470E-13  0.265454E-23
  0.279148E+01  0.102570E+01  0.100299E-07  0.588274E-11 -0.823621E-15  0.279278E-24
  0.285640E+01  0.102570E+01  0.100314E-07  0.494213E-11  0.153727E-13  0.573049E-25
  0.292284E+01  0.102570E+01  0.100275E-07  0.324889E-11  0.216619E-13  0.389252E-27
  0.299082E+01  0.102570E+01  0.100120E-07  0.143436E-11  0.102747E-13  0.000000E+00
  0.306038E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.313156E+01  0.102570E+01  0.100161E-07  0.493521E-11 -0.316390E-14  0.751613E-18
  0.320440E+01  0.102570E+01  0.100454E-07  0.569493E-11  0.167029E-13  0.296526E-17
  0.327893E+01  0.102570E+01  0.100417E-07  0.381355E-11  0.237924E-13  0.689686E-18
  0.335520E+01  0.102570E+01  0.100158E-07  0.148942E-11  0.135638E-13  0.128263E-19
  0.343323E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.351309E+01  0.102570E+01  0.100140E-07  0.617244E-11 -0.229374E-13  0.439504E-18
  0.359480E+01  0.102570E+01  0.100577E-07  0.808000E-11 -0.634201E-14  0.259186E-18
  0.367841E+01  0.102570E+01  0.100622E-07  0.644876E-11  0.829052E-14  0.340089E-19
  0.376396E+01  0.102570E+01  0.100407E-07  0.395167E-11  0.571171E-14  0.100887E-22
  0.385151E+01  0.102570E+01  0.100165E-07  0.184043E-11  0.990237E-15  0.116631E-26
  0.394109E+01  0.102570E+01  0.100003E-07  0.669707E-13 -0.198040E-16  0.000000E+00
  0.403275E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.412655E+01  0.102570E+01  0.100435E-07  0.790105E-11  0.102239E-13  0.117263E-13
  0.422253E+01  0.102570E+01  0.100588E-07  0.713474E-11 -0.247917E-13  0.102414E-13
  0.432074E+01  0.102570E+01  0.100406E-07  0.514654E-11 -0.436634E-13  0.564771E-14
  0.442124E+01  0.102570E+01  0.100209E-07  0.378514E-11 -0.390237E-13  0.151075E-14
  0.452407E+01  0.102570E+01  0.100148E-07  0.294624E-11 -0.189488E-13  0.132802E-15
  0.462929E+01  0.102570E+01  0.100129E-07  0.200786E-11 -0.691519E-15  0.143605E-16
  0.473697E+01  0.102570E+01  0.100028E-07  0.515335E-12  0.157997E-14  0.153510E-17
  0.484714E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.495988E+01  0.102570E+01  0.100341E-07  0.763658E-11 -0.175912E-13  0.585834E-17
  0.507524E+01  0.102570E+01  0.100632E-07  0.730289E-11  0.478632E-14 -0.111462E-16
  0.519328E+01  0.102570E+01  0.100561E-07  0.495433E-11  0.268451E-13 -0.141973E-16
  0.531407E+01  0.102570E+01  0.100286E-07  0.244319E-11  0.255957E-13 -0.663608E-17
  0.543767E+01  0.102570E+01  0.100043E-07  0.609880E-12  0.546438E-14 -0.465894E-18
  0.556415E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.569356E+01  0.102570E+01  0.100428E-07  0.907181E-11 -0.377325E-13 -0.941532E-18
  0.582599E+01  0.102570E+01  0.100785E-07  0.976618E-11 -0.110621E-13 -0.570066E-17
  0.596149E+01  0.102570E+01  0.100685E-07  0.783959E-11  0.776442E-14 -0.112742E-16
  0.610015E+01  0.102570E+01  0.100440E-07  0.569844E-11  0.550396E-14 -0.114527E-16
  0.624203E+01  0.102570E+01  0.100280E-07  0.385611E-11 -0.212396E-14 -0.648631E-17
  0.638722E+01  0.102570E+01  0.100151E-07  0.201071E-11 -0.552525E-14 -0.126174E-17
  0.653577E+01  0.102570E+01  0.100013E-07  0.306433E-12 -0.930626E-15  0.000000E+00
  0.668779E+01  0.102570E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.684334E+01  0.102570E+01  0.100262E-07  0.757863E-11  0.231535E-13 -0.561332E-17
  0.700251E+01  0.102570E+01  0.100224E-07  0.763918E-11  0.904518E-14 -0.273640E-17
  0.716538E+01  0.102570E+01  0.100054E-07  0.785099E-11 -0.298782E-13 -0.202860E-17
  0.733204E+01  0.102570E+01  0.100091E-07  0.926553E-11 -0.574215E-13 -0.209158E-17
  0.750257E+01  0.102570E+01  0.100442E-07  0.100027E-10 -0.584577E-13 -0.123195E-17
  0.767707E+01  0.102570E+01  0.100700E-07  0.101568E-10 -0.150336E-13 -0.219654E-18
  0.785563E+01  0.102570E+01  0.100761E-07  0.896263E-11  0.249044E-13 -0.612859E-21
  0.803834E+01  0.102570E+01  0.100567E-07  0.684889E-11  0.302615E-13 -0.526350E-22
  0.822530E+01  0.102570E+01  0.100318E-07  0.515136E-11  0.198746E-13 -0.353264E-20
  0.841662E+01  0.102570E+01  0.100187E-07  0.392456E-11  0.930350E-14 -0.175937E-19
  0.861238E+01  0.102570E+01  0.100124E-07  0.292307E-11  0.498171E-14 -0.880602E-19
  0.881269E+01  0.102570E+01  0.100080E-07  0.202343E-11  0.291768E-14 -0.265405E-17
  0.901766E+01  0.102570E+01  0.100041E-07  0.124292E-11  0.142922E-14 -0.112631E-16
  0.922740E+01  0.102570E+01  0.100014E-07  0.683314E-12  0.379758E-15 -0.203132E-16
  0.944202E+01  0.102570E+01  0.100005E-07  0.483288E-12 -0.140600E-15 -0.144640E-16
  0.966163E+01  0.102570E+01  0.100002E-07  0.256432E-12 -0.288947E-15 -0.238617E-17
  0.988635E+01  0.102570E+01  0.100000E-07  0.240794E-12 -0.797935E-16 -0.620508E-20
  0.111279E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.113867E+01  0.113191E+01  0.100000E-07  0.257714E-13 -0.114502E-19  0.000000E+00
  0.116516E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.119226E+01  0.113191E+01  0.100001E-07  0.182831E-12 -0.447507E-17  0.000000E+00
  0.121999E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.124837E+01  0.113191E+01  0.100001E-07  0.228193E-12 -0.595070E-17 -0.289592E-30
  0.127740E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.130711E+01  0.113191E+01  0.100019E-07  0.923851E-12 -0.303945E-15  0.268385E-25
  0.133751E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.136862E+01  0.113191E+01  0.100001E-07  0.125099E-11  0.157371E-16 -0.445230E-21
  0.140045E+01  0.113191E+01  0.100027E-07  0.827332E-12 -0.492455E-15  0.835113E-21
  0.143303E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.146636E+01  0.113191E+01  0.100017E-07  0.147142E-11 -0.510702E-15  0.467381E-17
  0.150046E+01  0.113191E+01  0.100037E-07  0.108702E-11 -0.186840E-14  0.654260E-15
  0.153536E+01  0.113191E+01  0.100027E-07  0.731535E-12 -0.204280E-13  0.712191E-14
  0.157107E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.160761E+01  0.113191E+01  0.100020E-07  0.485993E-11 -0.807806E-13  0.209589E-14
  0.164501E+01  0.113191E+01  0.100165E-07  0.570600E-11 -0.448110E-13  0.371274E-15
  0.168327E+01  0.113191E+01  0.100262E-07  0.512797E-11 -0.181380E-13  0.185007E-15
  0.172242E+01  0.113191E+01  0.100236E-07  0.373861E-11 -0.747176E-14  0.583992E-15
  0.176248E+01  0.113191E+01  0.100135E-07  0.250696E-11 -0.104626E-13  0.103742E-14
  0.180347E+01  0.113191E+01  0.100079E-07  0.164012E-11 -0.202879E-13  0.134427E-14
  0.184542E+01  0.113191E+01  0.100026E-07  0.557162E-12 -0.175494E-13  0.148401E-15
  0.188834E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.193226E+01  0.113191E+01  0.100180E-07  0.864423E-11 -0.810739E-13 -0.180167E-17
  0.197720E+01  0.113191E+01  0.100305E-07  0.887157E-11 -0.489835E-13 -0.676970E-18
  0.202319E+01  0.113191E+01  0.100297E-07  0.805778E-11 -0.328546E-13 -0.909738E-19
  0.207025E+01  0.113191E+01  0.100212E-07  0.730354E-11 -0.292613E-13 -0.376015E-20
  0.211840E+01  0.113191E+01  0.100096E-07  0.685565E-11 -0.279850E-13 -0.633050E-22
  0.216767E+01  0.113191E+01  0.100076E-07  0.672527E-11 -0.216983E-13 -0.172012E-22
  0.221809E+01  0.113191E+01  0.100181E-07  0.685520E-11 -0.405364E-14  0.157093E-22
  0.226968E+01  0.113191E+01  0.100308E-07  0.609819E-11  0.671699E-14  0.490225E-22
  0.232247E+01  0.113191E+01  0.100294E-07  0.457000E-11  0.382652E-14  0.901100E-22
  0.237649E+01  0.113191E+01  0.100192E-07  0.286716E-11 -0.136289E-14  0.142387E-22
  0.243176E+01  0.113191E+01  0.100087E-07  0.162295E-11 -0.799318E-14  0.111135E-25
  0.248832E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.254620E+01  0.113191E+01  0.100165E-07  0.747499E-11 -0.726714E-13  0.422431E-22
  0.260542E+01  0.113191E+01  0.100596E-07  0.976651E-11 -0.564475E-13  0.242573E-22
  0.266602E+01  0.113191E+01  0.100651E-07  0.843421E-11 -0.945107E-14  0.439220E-23
  0.272803E+01  0.113191E+01  0.100518E-07  0.645273E-11  0.964794E-14  0.311168E-24
  0.279148E+01  0.113191E+01  0.100367E-07  0.462261E-11  0.164737E-13  0.295352E-25
  0.285640E+01  0.113191E+01  0.100230E-07  0.270694E-11  0.199587E-13  0.000000E+00
  0.292284E+01  0.113191E+01  0.100068E-07  0.934030E-12  0.947368E-14  0.000000E+00
  0.299082E+01  0.113191E+01  0.100000E-07  0.000000E+00  0.000000E+00  0.000000E+00
  0.306038E+01  0.113191E+01  0.100232E-07  0.558146E-11 -0.240007E-13  0.607506E-15
  0.313156E+01  0.113191E+01  0.100526E-07  0.638083E-11  0.930714E-14  0.322934E-15
  0.320440E+01  0.113191E+01  0.100477E-07  0.454930E-11  0.294064E-13  0.458587E-16
  0.327893E+01  0.113191E+01  0.100226E-07  0.224658E-11  0.202055E-13  0.471279E-19
  0.335520E+01  0.113191E+01  0.100036E-07  0.606228E-12  0.282399E-14  0.354327E-21
