 r Theta rho m1 m2 m3
  0.121999E+01  0.148706E+01  0.547390E-04 -0.878078E-06 -0.334365E-06  0.492083E-04
  0.124837E+01  0.148706E+01  0.135933E-03 -0.108337E-05 -0.100956E-05  0.120388E-03
  0.127740E+01  0.148706E+01  0.226126E-03 -0.645399E-06 -0.180589E-05  0.197557E-03
  0.130711E+01  0.148706E+01  0.353357E-03  0.101124E-06 -0.298133E-05  0.304826E-03
  0.133751E+01  0.148706E+01  0.454026E-03  0.740643E-06 -0.406009E-05  0.386906E-03
  0.136862E+01  0.148706E+01  0.528266E-03  0.108890E-05 -0.494250E-05  0.444704E-03
  0.140045E+01  0.148706E+01  0.569037E-03  0.115877E-05 -0.542368E-05  0.473147E-03
  0.143303E+01  0.148706E+01  0.607650E-03  0.117586E-05 -0.568205E-05  0.499041E-03
  0.146636E+01  0.148706E+01  0.654571E-03  0.121734E-05 -0.574530E-05  0.530974E-03
  0.150046E+01  0.148706E+01  0.717576E-03  0.132727E-05 -0.574255E-05  0.574959E-03
  0.153536E+01  0.148706E+01  0.790928E-03  0.146706E-05 -0.573215E-05  0.625965E-03
  0.157107E+01  0.148706E+01  0.860746E-03  0.155885E-05 -0.565546E-05  0.672827E-03
  0.160761E+01  0.148706E+01  0.914749E-03  0.152810E-05 -0.549180E-05  0.706189E-03
  0.164501E+01  0.148706E+01  0.953835E-03  0.143514E-05 -0.529269E-05  0.727228E-03
  0.168327E+01  0.148706E+01  0.979874E-03  0.137132E-05 -0.504329E-05  0.737820E-03
  0.172242E+01  0.148706E+01  0.996805E-03  0.132681E-05 -0.474280E-05  0.741301E-03
  0.176248E+01  0.148706E+01  0.101031E-02  0.127742E-05 -0.441829E-05  0.742101E-03
  0.180347E+01  0.148706E+01  0.102370E-02  0.120653E-05 -0.408321E-05  0.742698E-03
  0.184542E+01  0.148706E+01  0.103857E-02  0.110754E-05 -0.375973E-05  0.744224E-03
  0.188834E+01  0.148706E+01  0.105523E-02  0.989295E-06 -0.348188E-05  0.746838E-03
  0.193226E+01  0.148706E+01  0.107276E-02  0.869789E-06 -0.326255E-05  0.749830E-03
  0.197720E+01  0.148706E+01  0.109074E-02  0.768992E-06 -0.308334E-05  0.752908E-03
  0.202319E+01  0.148706E+01  0.110959E-02  0.691278E-06 -0.291580E-05  0.756359E-03
  0.207025E+01  0.148706E+01  0.112941E-02  0.614812E-06 -0.273877E-05  0.760233E-03
  0.211840E+01  0.148706E+01  0.114985E-02  0.516223E-06 -0.254907E-05  0.764274E-03
  0.216767E+01  0.148706E+01  0.116980E-02  0.382455E-06 -0.235827E-05  0.767743E-03
  0.221809E+01  0.148706E+01  0.118787E-02  0.229737E-06 -0.218465E-05  0.769725E-03
  0.226968E+01  0.148706E+01  0.120335E-02  0.121842E-06 -0.203860E-05  0.769803E-03
  0.232247E+01  0.148706E+01  0.121591E-02  0.876237E-07 -0.191374E-05  0.767852E-03
  0.237649E+01  0.148706E+01  0.122480E-02  0.858053E-07 -0.180091E-05  0.763495E-03
  0.243176E+01  0.148706E+01  0.122864E-02  0.104338E-06 -0.169081E-05  0.755989E-03
  0.248832E+01  0.148706E+01  0.122923E-02  0.156585E-06 -0.156360E-05  0.746552E-03
  0.254620E+01  0.148706E+01  0.122747E-02  0.221886E-06 -0.141504E-05  0.735806E-03
  0.260542E+01  0.148706E+01  0.122309E-02  0.262918E-06 -0.126188E-05  0.723635E-03
  0.266602E+01  0.148706E+01  0.121690E-02  0.270864E-06 -0.111799E-05  0.710575E-03
  0.272803E+01  0.148706E+01  0.120949E-02  0.248791E-06 -0.990730E-06  0.696988E-03
  0.279148E+01  0.148706E+01  0.120060E-02  0.194901E-06 -0.886653E-06  0.682756E-03
  0.285640E+01  0.148706E+01  0.118982E-02  0.125670E-06 -0.807583E-06  0.667663E-03
  0.292284E+01  0.148706E+01  0.117709E-02  0.567925E-07 -0.744333E-06  0.651712E-03
  0.299082E+01  0.148706E+01  0.116260E-02  0.602823E-08 -0.686370E-06  0.635047E-03
  0.306038E+01  0.148706E+01  0.114644E-02 -0.281308E-07 -0.626980E-06  0.617760E-03
  0.313156E+01  0.148706E+01  0.112874E-02 -0.420688E-07 -0.563634E-06  0.599959E-03
  0.320440E+01  0.148706E+01  0.110973E-02 -0.434911E-07 -0.499416E-06  0.581799E-03
  0.327893E+01  0.148706E+01  0.108936E-02 -0.355514E-07 -0.438838E-06  0.563287E-03
  0.335520E+01  0.148706E+01  0.106801E-02 -0.197330E-07 -0.381551E-06  0.544631E-03
  0.343323E+01  0.148706E+01  0.104594E-02 -0.114183E-07 -0.324338E-06  0.525975E-03
  0.351309E+01  0.148706E+01  0.102319E-02 -0.105007E-07 -0.268657E-06  0.507350E-03
  0.359480E+01  0.148706E+01  0.999799E-03 -0.176815E-07 -0.221171E-06  0.488778E-03
  0.367841E+01  0.148706E+01  0.975595E-03 -0.335981E-07 -0.190986E-06  0.470181E-03
  0.376396E+01  0.148706E+01  0.950396E-03 -0.504205E-07 -0.178106E-06  0.451484E-03
  0.385151E+01  0.148706E+01  0.924286E-03 -0.561597E-07 -0.173526E-06  0.432749E-03
  0.394109E+01  0.148706E+01  0.897493E-03 -0.496191E-07 -0.170774E-06  0.414099E-03
  0.403275E+01  0.148706E+01  0.870196E-03 -0.295234E-07 -0.166558E-06  0.395630E-03
  0.412655E+01  0.148706E+01  0.842768E-03 -0.388944E-08 -0.154404E-06  0.377518E-03
  0.422253E+01  0.148706E+01  0.815362E-03  0.931208E-08 -0.125100E-06  0.359828E-03
  0.432074E+01  0.148706E+01  0.788193E-03  0.120060E-07 -0.732871E-07  0.342643E-03
  0.442124E+01  0.148706E+01  0.761987E-03 -0.142143E-08 -0.139620E-07  0.326260E-03
  0.452407E+01  0.148706E+01  0.736419E-03 -0.440290E-07  0.332708E-07  0.310512E-03
  0.462929E+01  0.148706E+01  0.710804E-03 -0.103696E-06  0.511033E-07  0.295090E-03
  0.473697E+01  0.148706E+01  0.685252E-03 -0.148431E-06  0.514898E-07  0.280034E-03
  0.484714E+01  0.148706E+01  0.660238E-03 -0.161519E-06  0.336292E-07  0.265538E-03
  0.495988E+01  0.148706E+01  0.635828E-03 -0.142762E-06 -0.107863E-07  0.251623E-03
  0.507524E+01  0.148706E+01  0.611747E-03 -0.856261E-07 -0.621581E-07  0.238175E-03
  0.519328E+01  0.148706E+01  0.587907E-03 -0.343828E-08 -0.985102E-07  0.225157E-03
  0.531407E+01  0.148706E+01  0.563398E-03  0.473842E-07 -0.108824E-06  0.212222E-03
  0.543767E+01  0.148706E+01  0.537260E-03  0.562239E-07 -0.105309E-06  0.199014E-03
  0.556415E+01  0.148706E+01  0.510236E-03  0.242145E-07 -0.845666E-07  0.185822E-03
  0.569356E+01  0.148706E+01  0.483120E-03 -0.480477E-07 -0.352303E-07  0.172938E-03
  0.582599E+01  0.148706E+01  0.458100E-03 -0.875372E-07  0.202057E-07  0.161128E-03
  0.596149E+01  0.148706E+01  0.437549E-03 -0.922689E-07  0.616173E-07  0.151179E-03
  0.610015E+01  0.148706E+01  0.421196E-03 -0.360025E-07  0.838009E-07  0.142925E-03
  0.624203E+01  0.148706E+01  0.409084E-03  0.112701E-06  0.900211E-07  0.136312E-03
  0.638722E+01  0.148706E+01  0.398583E-03  0.266386E-06  0.885534E-07  0.130411E-03
  0.653577E+01  0.148706E+01  0.385893E-03  0.326106E-06  0.781110E-07  0.123963E-03
  0.668779E+01  0.148706E+01  0.368325E-03  0.285405E-06  0.536664E-07  0.116138E-03
  0.684334E+01  0.148706E+01  0.345620E-03  0.115710E-06  0.210733E-07  0.106919E-03
  0.700251E+01  0.148706E+01  0.318047E-03 -0.188556E-06 -0.526223E-08  0.964641E-04
  0.716538E+01  0.148706E+01  0.290367E-03 -0.449924E-06 -0.188290E-07  0.862710E-04
  0.733204E+01  0.148706E+01  0.267941E-03 -0.579599E-06 -0.264275E-07  0.779242E-04
  0.750257E+01  0.148706E+01  0.252133E-03 -0.599967E-06 -0.340998E-07  0.717414E-04
  0.767707E+01  0.148706E+01  0.240803E-03 -0.543029E-06 -0.386759E-07  0.670106E-04
  0.785563E+01  0.148706E+01  0.232295E-03 -0.406955E-06 -0.386314E-07  0.631940E-04
  0.803834E+01  0.148706E+01  0.225987E-03 -0.196582E-06 -0.350333E-07  0.600730E-04
  0.822530E+01  0.148706E+01  0.220021E-03  0.315844E-07 -0.286025E-07  0.571215E-04
  0.841662E+01  0.148706E+01  0.212300E-03  0.247433E-06 -0.245999E-07  0.537918E-04
  0.861238E+01  0.148706E+01  0.201149E-03  0.422850E-06 -0.253941E-07  0.496941E-04
  0.881269E+01  0.148706E+01  0.185241E-03  0.527336E-06 -0.380851E-07  0.445712E-04
  0.901766E+01  0.148706E+01  0.163923E-03  0.527183E-06 -0.656628E-07  0.383712E-04
  0.922740E+01  0.148706E+01  0.138924E-03  0.460780E-06 -0.857582E-07  0.316205E-04
  0.944202E+01  0.148706E+01  0.116151E-03  0.382923E-06 -0.821467E-07  0.257555E-04
  0.966163E+01  0.148706E+01  0.103223E-03  0.363857E-06 -0.724694E-07  0.224704E-04
  0.988635E+01  0.148706E+01  0.995229E-04  0.403377E-06 -0.673747E-07  0.215242E-04
  0.111279E+01  0.149375E+01  0.102029E-04 -0.226135E-06 -0.136521E-06  0.965197E-05
  0.113867E+01  0.149375E+01  0.117244E-04 -0.342888E-06 -0.401517E-07  0.110566E-04
  0.116516E+01  0.149375E+01  0.445127E-04 -0.954377E-06 -0.323569E-06  0.412627E-04
  0.119226E+01  0.149375E+01  0.834507E-04 -0.146880E-05 -0.492358E-06  0.761846E-04
  0.121999E+01  0.149375E+01  0.218939E-03 -0.233084E-05 -0.136867E-05  0.196653E-03
  0.124837E+01  0.149375E+01  0.391374E-03 -0.220770E-05 -0.242814E-05  0.346413E-03
  0.127740E+01  0.149375E+01  0.674703E-03 -0.130414E-05 -0.414805E-05  0.589188E-03
  0.130711E+01  0.149375E+01  0.967054E-03  0.256177E-06 -0.604169E-05  0.833921E-03
  0.133751E+01  0.149375E+01  0.123180E-02  0.151657E-05 -0.808784E-05  0.104928E-02
  0.136862E+01  0.149375E+01  0.139540E-02  0.206554E-05 -0.979797E-05  0.117411E-02
  0.140045E+01  0.149375E+01  0.149315E-02  0.209026E-05 -0.108186E-04  0.124093E-02
  0.143303E+01  0.149375E+01  0.157151E-02  0.198960E-05 -0.112088E-04  0.129000E-02
  0.146636E+01  0.149375E+01  0.166683E-02  0.202572E-05 -0.110330E-04  0.135147E-02
  0.150046E+01  0.149375E+01  0.178981E-02  0.221317E-05 -0.104764E-04  0.143342E-02
  0.153536E+01  0.149375E+01  0.192455E-02  0.243862E-05 -0.990657E-05  0.152244E-02
  0.157107E+01  0.149375E+01  0.203961E-02  0.254134E-05 -0.937228E-05  0.159360E-02
  0.160761E+01  0.149375E+01  0.211838E-02  0.241429E-05 -0.890994E-05  0.163472E-02
  0.164501E+01  0.149375E+01  0.216472E-02  0.212837E-05 -0.843799E-05  0.164983E-02
  0.168327E+01  0.149375E+01  0.218074E-02  0.191308E-05 -0.787335E-05  0.164148E-02
  0.172242E+01  0.149375E+01  0.217737E-02  0.173046E-05 -0.725341E-05  0.161872E-02
  0.176248E+01  0.149375E+01  0.216895E-02  0.156875E-05 -0.661868E-05  0.159263E-02
  0.180347E+01  0.149375E+01  0.216038E-02  0.140284E-05 -0.598510E-05  0.156684E-02
  0.184542E+01  0.149375E+01  0.215412E-02  0.121386E-05 -0.539918E-05  0.154309E-02
  0.188834E+01  0.149375E+01  0.215141E-02  0.100864E-05 -0.490957E-05  0.152214E-02
  0.193226E+01  0.149375E+01  0.215113E-02  0.824693E-06 -0.452574E-05  0.150310E-02
  0.197720E+01  0.149375E+01  0.215297E-02  0.694307E-06 -0.421089E-05  0.148568E-02
  0.202319E+01  0.149375E+01  0.215747E-02  0.616534E-06 -0.391280E-05  0.147022E-02
  0.207025E+01  0.149375E+01  0.216376E-02  0.539967E-06 -0.360025E-05  0.145606E-02
  0.211840E+01  0.149375E+01  0.217062E-02  0.423256E-06 -0.327819E-05  0.144235E-02
  0.216767E+01  0.149375E+01  0.217599E-02  0.266749E-06 -0.297428E-05  0.142769E-02
  0.221809E+01  0.149375E+01  0.217791E-02  0.117705E-06 -0.271204E-05  0.141084E-02
  0.226968E+01  0.149375E+01  0.217577E-02  0.169706E-07 -0.249145E-05  0.139148E-02
  0.232247E+01  0.149375E+01  0.216865E-02 -0.144085E-07 -0.230132E-05  0.136914E-02
  0.237649E+01  0.149375E+01  0.215529E-02 -0.139191E-07 -0.213598E-05  0.134318E-02
  0.243176E+01  0.149375E+01  0.213546E-02  0.502912E-08 -0.198464E-05  0.131365E-02
  0.248832E+01  0.149375E+01  0.211057E-02  0.411229E-07 -0.181369E-05  0.128152E-02
  0.254620E+01  0.149375E+01  0.208176E-02  0.814545E-07 -0.161436E-05  0.124762E-02
  0.260542E+01  0.149375E+01  0.204979E-02  0.116197E-06 -0.140771E-05  0.121246E-02
  0.266602E+01  0.149375E+01  0.201578E-02  0.129726E-06 -0.121218E-05  0.117676E-02
  0.272803E+01  0.149375E+01  0.198036E-02  0.120580E-06 -0.104141E-05  0.114092E-02
  0.279148E+01  0.149375E+01  0.194342E-02  0.919842E-07 -0.906660E-06  0.110488E-02
  0.285640E+01  0.149375E+01  0.190465E-02  0.528741E-07 -0.807757E-06  0.106848E-02
  0.292284E+01  0.149375E+01  0.186411E-02  0.151696E-07 -0.731448E-06  0.103179E-02
  0.299082E+01  0.149375E+01  0.182208E-02 -0.817849E-08 -0.663818E-06  0.994998E-03
  0.306038E+01  0.149375E+01  0.177865E-02 -0.356848E-07 -0.597652E-06  0.958169E-03
  0.313156E+01  0.149375E+01  0.173386E-02 -0.510774E-07 -0.530444E-06  0.921363E-03
  0.320440E+01  0.149375E+01  0.168803E-02 -0.524597E-07 -0.462961E-06  0.884767E-03
  0.327893E+01  0.149375E+01  0.164128E-02 -0.430651E-07 -0.398081E-06  0.848460E-03
  0.335520E+01  0.149375E+01  0.159413E-02 -0.274644E-07 -0.334820E-06  0.812713E-03
  0.343323E+01  0.149375E+01  0.154690E-02 -0.239238E-07 -0.271923E-06  0.777683E-03
  0.351309E+01  0.149375E+01  0.149973E-02 -0.296515E-07 -0.212170E-06  0.743428E-03
  0.359480E+01  0.149375E+01  0.145253E-02 -0.435671E-07 -0.162393E-06  0.709894E-03
  0.367841E+01  0.149375E+01  0.140513E-02 -0.573926E-07 -0.134296E-06  0.676988E-03
  0.376396E+01  0.149375E+01  0.135743E-02 -0.683821E-07 -0.123891E-06  0.644653E-03
  0.385151E+01  0.149375E+01  0.130955E-02 -0.716910E-07 -0.124121E-06  0.612949E-03
  0.394109E+01  0.149375E+01  0.126161E-02 -0.600164E-07 -0.129700E-06  0.581935E-03
  0.403275E+01  0.149375E+01  0.121387E-02 -0.313963E-07 -0.129929E-06  0.551726E-03
  0.412655E+01  0.149375E+01  0.116687E-02  0.439096E-09 -0.119194E-06  0.522550E-03
  0.422253E+01  0.149375E+01  0.112083E-02  0.161190E-07 -0.884804E-07  0.494488E-03
  0.432074E+01  0.149375E+01  0.107593E-02  0.186614E-07 -0.291334E-07  0.467583E-03
  0.442124E+01  0.149375E+01  0.103281E-02  0.340829E-08  0.375220E-07  0.442073E-03
  0.452407E+01  0.149375E+01  0.990934E-03 -0.390673E-07  0.863317E-07  0.417686E-03
  0.462929E+01  0.149375E+01  0.949555E-03 -0.964603E-07  0.100581E-06  0.394071E-03
  0.473697E+01  0.149375E+01  0.909005E-03 -0.140753E-06  0.940531E-07  0.371347E-03
  0.484714E+01  0.149375E+01  0.869885E-03 -0.153191E-06  0.667890E-07  0.349742E-03
  0.495988E+01  0.149375E+01  0.832145E-03 -0.127559E-06  0.916433E-08  0.329215E-03
  0.507524E+01  0.149375E+01  0.795702E-03 -0.565924E-07 -0.528307E-07  0.309710E-03
  0.519328E+01  0.149375E+01  0.760278E-03  0.354837E-07 -0.952390E-07  0.291100E-03
  0.531407E+01  0.149375E+01  0.724572E-03  0.777800E-07 -0.107766E-06  0.272871E-03
  0.543767E+01  0.149375E+01  0.687357E-03  0.781928E-07 -0.105717E-06  0.254557E-03
  0.556415E+01  0.149375E+01  0.649600E-03  0.269045E-07 -0.825225E-07  0.236522E-03
  0.569356E+01  0.149375E+01  0.611926E-03 -0.811606E-07 -0.273888E-07  0.218987E-03
  0.582599E+01  0.149375E+01  0.577040E-03 -0.133521E-06  0.338431E-07  0.202898E-03
  0.596149E+01  0.149375E+01  0.547984E-03 -0.136822E-06  0.783375E-07  0.189262E-03
  0.610015E+01  0.149375E+01  0.524397E-03 -0.601989E-07  0.103830E-06  0.177863E-03
  0.624203E+01  0.149375E+01  0.506416E-03  0.139346E-06  0.110816E-06  0.168658E-03
  0.638722E+01  0.149375E+01  0.490906E-03  0.348526E-06  0.107867E-06  0.160531E-03
  0.653577E+01  0.149375E+01  0.473032E-03  0.429864E-06  0.935092E-07  0.151873E-03
  0.668779E+01  0.149375E+01  0.449059E-03  0.395757E-06  0.621608E-07  0.141519E-03
  0.684334E+01  0.149375E+01  0.419604E-03  0.210699E-06  0.222630E-07  0.129742E-03
  0.700251E+01  0.149375E+01  0.384687E-03 -0.157492E-06 -0.822332E-08  0.116625E-03
  0.716538E+01  0.149375E+01  0.349763E-03 -0.483828E-06 -0.224275E-07  0.103879E-03
  0.733204E+01  0.149375E+01  0.321264E-03 -0.655408E-06 -0.291282E-07  0.934006E-04
  0.750257E+01  0.149375E+01  0.300904E-03 -0.685127E-06 -0.351706E-07  0.855917E-04
  0.767707E+01  0.149375E+01  0.286298E-03 -0.621572E-06 -0.380285E-07  0.796467E-04
  0.785563E+01  0.149375E+01  0.275074E-03 -0.469595E-06 -0.368059E-07  0.748087E-04
  0.803834E+01  0.149375E+01  0.266475E-03 -0.225435E-06 -0.326088E-07  0.708121E-04
  0.822530E+01  0.149375E+01  0.258377E-03  0.400473E-07 -0.264092E-07  0.670535E-04
  0.841662E+01  0.149375E+01  0.248235E-03  0.289724E-06 -0.230947E-07  0.628684E-04
  0.861238E+01  0.149375E+01  0.234139E-03  0.491800E-06 -0.264295E-07  0.578134E-04
  0.881269E+01  0.149375E+01  0.214688E-03  0.609887E-06 -0.428669E-07  0.516248E-04
  0.901766E+01  0.149375E+01  0.189255E-03  0.608887E-06 -0.725066E-07  0.442714E-04
  0.922740E+01  0.149375E+01  0.159943E-03  0.531785E-06 -0.922561E-07  0.363805E-04
  0.944202E+01  0.149375E+01  0.133441E-03  0.441595E-06 -0.874606E-07  0.295713E-04
  0.966163E+01  0.149375E+01  0.118439E-03  0.419567E-06 -0.766970E-07  0.257686E-04
  0.988635E+01  0.149375E+01  0.114150E-03  0.464981E-06 -0.708573E-07  0.246745E-04
  0.111279E+01  0.150045E+01  0.630287E-04 -0.846989E-06 -0.117180E-05  0.593315E-04
  0.113867E+01  0.150045E+01  0.965501E-04 -0.121200E-05 -0.146576E-05  0.903555E-04
  0.116516E+01  0.150045E+01  0.146378E-03 -0.204666E-05 -0.138067E-05  0.135445E-03
  0.119226E+01  0.150045E+01  0.347101E-03 -0.387384E-05 -0.227859E-05  0.316270E-03
  0.121999E+01  0.150045E+01  0.632578E-03 -0.476234E-05 -0.350787E-05  0.567692E-03
  0.124837E+01  0.150045E+01  0.114505E-02 -0.461289E-05 -0.538280E-05  0.101293E-02
  0.127740E+01  0.150045E+01  0.179806E-02 -0.242989E-05 -0.752123E-05  0.156967E-02
  0.130711E+01  0.150045E+01  0.248549E-02  0.625715E-06 -0.102098E-04  0.214284E-02
  0.133751E+01  0.150045E+01  0.302569E-02  0.263598E-05 -0.134420E-04  0.257668E-02
  0.136862E+01  0.150045E+01  0.335208E-02  0.320862E-05 -0.166254E-04  0.281963E-02
  0.140045E+01  0.150045E+01  0.354076E-02  0.287861E-05 -0.184231E-04  0.294169E-02
  0.143303E+01  0.150045E+01  0.369430E-02  0.246336E-05 -0.189035E-04  0.303153E-02
  0.146636E+01  0.150045E+01  0.387621E-02  0.249854E-05 -0.180835E-04  0.314181E-02
  0.150046E+01  0.150045E+01  0.409887E-02  0.293408E-05 -0.163643E-04  0.328161E-02
  0.153536E+01  0.150045E+01  0.432052E-02  0.337844E-05 -0.147903E-04  0.341669E-02
  0.157107E+01  0.150045E+01  0.447993E-02  0.353205E-05 -0.136157E-04  0.349923E-02
  0.160761E+01  0.150045E+01  0.456334E-02  0.331048E-05 -0.127710E-04  0.352051E-02
  0.164501E+01  0.150045E+01  0.458025E-02  0.277913E-05 -0.118580E-04  0.348997E-02
  0.168327E+01  0.150045E+01  0.453520E-02  0.234889E-05 -0.108205E-04  0.341295E-02
  0.172242E+01  0.150045E+01  0.445391E-02  0.196923E-05 -0.979965E-05  0.331042E-02
  0.176248E+01  0.150045E+01  0.436681E-02  0.166438E-05 -0.876884E-05  0.320574E-02
  0.180347E+01  0.150045E+01  0.428128E-02  0.139431E-05 -0.775503E-05  0.310431E-02
  0.184542E+01  0.150045E+01  0.420165E-02  0.111449E-05 -0.684914E-05  0.300908E-02
  0.188834E+01  0.150045E+01  0.413045E-02  0.835612E-06 -0.611442E-05  0.292159E-02
  0.193226E+01  0.150045E+01  0.406797E-02  0.612121E-06 -0.554774E-05  0.284177E-02
  0.197720E+01  0.150045E+01  0.401384E-02  0.488999E-06 -0.508282E-05  0.276912E-02
  0.202319E+01  0.150045E+01  0.396698E-02  0.432070E-06 -0.463862E-05  0.270267E-02
  0.207025E+01  0.150045E+01  0.392489E-02  0.382051E-06 -0.417677E-05  0.264055E-02
  0.211840E+01  0.150045E+01  0.388447E-02  0.293052E-06 -0.371488E-05  0.258054E-02
  0.216767E+01  0.150045E+01  0.384238E-02  0.175358E-06 -0.329753E-05  0.252038E-02
  0.221809E+01  0.150045E+01  0.379598E-02  0.690056E-07 -0.294887E-05  0.245837E-02
  0.226968E+01  0.150045E+01  0.374392E-02  0.136097E-07 -0.265679E-05  0.239373E-02
  0.232247E+01  0.150045E+01  0.368489E-02 -0.119792E-07 -0.240915E-05  0.232581E-02
  0.237649E+01  0.150045E+01  0.361785E-02 -0.798441E-08 -0.220336E-05  0.225413E-02
  0.243176E+01  0.150045E+01  0.354321E-02  0.146807E-07 -0.201852E-05  0.217915E-02
  0.248832E+01  0.150045E+01  0.346251E-02  0.240869E-07 -0.181651E-05  0.210197E-02
  0.254620E+01  0.150045E+01  0.337749E-02  0.218070E-07 -0.158612E-05  0.202373E-02
  0.260542E+01  0.150045E+01  0.328970E-02  0.295071E-07 -0.134517E-05  0.194545E-02
  0.266602E+01  0.150045E+01  0.320065E-02  0.341273E-07 -0.111672E-05  0.186803E-02
  0.272803E+01  0.150045E+01  0.311119E-02  0.313994E-07 -0.921403E-06  0.179197E-02
  0.279148E+01  0.150045E+01  0.302136E-02  0.251660E-07 -0.772131E-06  0.171727E-02
  0.285640E+01  0.150045E+01  0.293109E-02  0.169290E-07 -0.665929E-06  0.164386E-02
  0.292284E+01  0.150045E+01  0.284061E-02  0.102769E-07 -0.587063E-06  0.157186E-02
  0.299082E+01  0.150045E+01  0.275011E-02 -0.439039E-08 -0.519929E-06  0.150137E-02
  0.306038E+01  0.150045E+01  0.265955E-02 -0.224241E-07 -0.457495E-06  0.143234E-02
  0.313156E+01  0.150045E+01  0.256900E-02 -0.323729E-07 -0.397261E-06  0.136480E-02
  0.320440E+01  0.150045E+01  0.247878E-02 -0.329396E-07 -0.337061E-06  0.129890E-02
  0.327893E+01  0.150045E+01  0.238915E-02 -0.279838E-07 -0.276707E-06  0.123476E-02
  0.335520E+01  0.150045E+01  0.230069E-02 -0.240529E-07 -0.214887E-06  0.117262E-02
  0.343323E+01  0.150045E+01  0.221384E-02 -0.257586E-07 -0.153116E-06  0.111268E-02
  0.351309E+01  0.150045E+01  0.212876E-02 -0.350788E-07 -0.959409E-07  0.105496E-02
  0.359480E+01  0.150045E+01  0.204519E-02 -0.528563E-07 -0.520118E-07  0.999265E-03
  0.367841E+01  0.150045E+01  0.196282E-02 -0.690120E-07 -0.336165E-07  0.945409E-03
  0.376396E+01  0.150045E+01  0.188168E-02 -0.743983E-07 -0.321418E-07  0.893369E-03
  0.385151E+01  0.150045E+01  0.180192E-02 -0.691011E-07 -0.430355E-07  0.843172E-03
  0.394109E+01  0.150045E+01  0.172346E-02 -0.495529E-07 -0.626214E-07  0.794753E-03
  0.403275E+01  0.150045E+01  0.164665E-02 -0.168347E-07 -0.696218E-07  0.748226E-03
  0.412655E+01  0.150045E+01  0.157211E-02  0.118214E-07 -0.621032E-07  0.703830E-03
  0.422253E+01  0.150045E+01  0.150013E-02  0.252188E-07 -0.315376E-07  0.661635E-03
  0.432074E+01  0.150045E+01  0.143079E-02  0.271048E-07  0.335576E-07  0.621607E-03
  0.442124E+01  0.150045E+01  0.136450E-02  0.123597E-07  0.103651E-06  0.583859E-03
  0.452407E+01  0.150045E+01  0.130049E-02 -0.222431E-07  0.150136E-06  0.547977E-03
  0.462929E+01  0.150045E+01  0.123800E-02 -0.687784E-07  0.160136E-06  0.513599E-03
